t,state,p,acc,fitness,sample_count,step_seconds
91,TX,0.0825363950780482,0.6784,0.6784,71,0.0388970002532005
92,CA,0.8325950694479515,0.7124,0.7124,850,0.0368063002824783
92,NY,0.0865692626667412,0.6698,0.6698,73,0.0368063002824783
92,TX,0.0808356678853072,0.6694,0.6694,77,0.0368063002824783
93,CA,0.8360928437968093,0.6964,0.6964,854,0.0383108202368021
93,NY,0.0847702819531781,0.649,0.649,78,0.0383108202368021
93,TX,0.0791368742500124,0.6302,0.6302,68,0.0383108202368021
94,CA,0.8406802962450134,0.7216,0.7216,857,0.0376867391169071
94,NY,0.0828537904951356,0.678,0.678,80,0.0376867391169071
94,TX,0.0764659132598508,0.6746,0.6746,63,0.0376867391169071
95,CA,0.8442140318129531,0.7214,0.7214,829,0.037427032366395
95,NY,0.0810949447208842,0.6802,0.6802,86,0.037427032366395
95,TX,0.0746910234661627,0.683,0.683,85,0.037427032366395
96,CA,0.847270212855919,0.7078,0.7078,842,0.0380728933960199
96,NY,0.0794405671110241,0.6608,0.6608,79,0.0380728933960199
96,TX,0.0732892200330568,0.6564,0.6564,79,0.0380728933960199
97,CA,0.8510078968260499,0.7066,0.7066,882,0.0382388886064291
97,NY,0.0775951031024911,0.6636,0.6636,68,0.0382388886064291
97,TX,0.0713970000714588,0.6606,0.6606,50,0.0382388886064291
98,CA,0.854322288570855,0.7074,0.7074,857,0.0378432050347328
98,NY,0.0759345863920737,0.6632,0.6632,71,0.0378432050347328
98,TX,0.0697431250370712,0.6614,0.6614,72,0.0378432050347328
99,CA,0.8576196046285509,0.7226,0.7226,877,0.0376221481710672
99,NY,0.0742543317846902,0.678,0.678,61,0.0376221481710672
99,TX,0.0681260635867589,0.6734,0.6734,62,0.0376221481710672
100,CA,0.8609500235753533,0.7216,0.7216,854,0.0376077499240636
100,NY,0.0726126940247966,0.68,0.68,75,0.0376077499240636
100,TX,0.0664372823998501,0.675,0.675,71,0.0376077499240636
101,CA,0.8640197958903223,0.7216,0.7216,874,0.0375976096838712
101,NY,0.0711107613250733,0.6772,0.6772,71,0.0375976096838712
101,TX,0.0648694427846044,0.6784,0.6784,55,0.0375976096838712
102,CA,0.867021170636523,0.7246,0.7246,871,0.0382066909223794
102,NY,0.0695174666544831,0.6784,0.6784,65,0.0382066909223794
102,TX,0.0634613627089939,0.6742,0.6742,64,0.0382066909223794
103,CA,0.8702558214210077,0.7206,0.7206,872,0.0372684560716152
103,NY,0.0679075811602027,0.6768,0.6768,61,0.0372684560716152
103,TX,0.0618365974187896,0.669,0.669,67,0.0372684560716152
104,CA,0.8733852677785179,0.7106,0.7106,856,0.0383565481752157
104,NY,0.0664168895825405,0.6722,0.6722,86,0.0383565481752157
104,TX,0.0601978426389416,0.6648,0.6648,58,0.0383565481752157
105,CA,0.8761035497208146,0.7176,0.7176,868,0.0372513160109519
105,NY,0.06512801809073,0.6706,0.6706,70,0.0372513160109519
105,TX,0.0587684321884553,0.6716,0.6716,62,0.0372513160109519
106,CA,0.8790537046881531,0.725,0.725,889,0.0384187158197164
106,NY,0.0635591786855587,0.6804,0.6804,57,0.0384187158197164
106,TX,0.0573871166262881,0.6886,0.6886,54,0.0384187158197164
107,CA,0.8815699508461586,0.7148,0.7148,890,0.037812128663063
107,NY,0.0620930824652599,0.6772,0.6772,49,0.037812128663063
107,TX,0.0563369666885813,0.6702,0.6702,61,0.037812128663063
108,CA,0.8840690020306593,0.7104,0.7104,891,0.037528071552515
108,NY,0.0609037429242895,0.668,0.668,58,0.037528071552515
108,TX,0.055027255045051,0.6668,0.6668,51,0.037528071552515
